artTitle,artDate,artTime,artUrl,artPoster,artCat,commentNum,push,boo,sentence
[新聞]柯文哲嘲諷綠營像義和團只會發起吃釋迦運,2021/09/21,07:16:18,https://www.ptt.cc/bbs/Gossiping/M.1632208580.A.65A.html,Moonlander,Gossiping,144,72,14,"1.媒體來源:

 聯合報

2.記者署名

江良誠

3.完整新聞標題:

柯文哲嘲諷綠營像義和團只會發起吃釋迦運動

4.完整新聞內文:

台北市長柯文哲（中）認為大陸和香港占台灣出口43%，
民進黨政府缺乏風險管理概念

大陸禁止台灣釋迦輸入，農委會主委陳吉仲拿10億元救農業，
並準備向WTO 提告中國。台北市長柯文哲說，面對大陸抵制農
產品，民進黨政府不能像義和團一樣，又發起吃鳳梨運動，應
避免把雞蛋放同一個籃子，加強風險管理概念。

針對中國停止輸入台灣釋迦、蓮霧，柯文哲說，政治要務實，
解決問題要有短、中、長期的策略，短期像是分散外銷市場，
農產品都有產季和生產過剩問題，如果能簡易加工，把鳳梨變
成鳳梨乾或罐頭，避免生產過剩。

他認為除了農產品鳳梨、釋迦，台灣外銷更可怕的問題，是中
國加香港占台灣出口43%，過去馬英九被罵親中，但目前對中
國一年出超1400億美元以上，幾乎把所有雞蛋都押在一個籃子
裡。

柯文哲說，政府應該有風險管理概念，尤其在疫情時代更重要
。產業升級是擺脫競爭最好的方法，一定要做。民進黨每次都
義和團，過去吃鳳梨，這次是否要發起吃蓮霧、吃釋迦運動？
民進黨喊完口號後，該做的事還是要做，他最討厭的就是永遠
只有喊口號，沒有做事。

5.完整新聞連結 (或短網址):
https://udn.com/news/story/6656/5761126
6.備註:

塔綠班每次都像義和團一窩瘋，永遠只有喊口號，沒有做事。
過去吃鳳梨，這次又要發起吃蓮霧、吃釋迦運動，只會吃吃吃

還是我們阿北務實，解決問題要有短、中、長期的策略
奉勸塔綠班喊完口號後，該做的事還是要做



"
[問卦]如果今天唱藍畜會燒成這樣嗎？,2021/09/21,07:21:37,https://www.ptt.cc/bbs/Gossiping/M.1632208899.A.797.html,KTR5566,Gossiping,238,12,32,"塔綠班、綠畜風波燒不完

如果今天唱的是藍畜、塔藍班

還會燒成這樣嗎？

還是新聞就平淡帶過？

揪竟塔綠班、跟綠畜的魔力在哪？

可以造成如此大的批鬥風潮呢？
"
Re:[新聞]高虹安唱「塔綠班」罵綠畜　鄭宏輝：道歉!,2021/09/21,07:23:06,https://www.ptt.cc/bbs/Gossiping/M.1632208988.A.D28.html,modar1219,Gossiping,15,3,3,":

建議她拿來當作競選歌曲，網路流量屌打其他候選人，4%仔網路大肆放送，讓她要紅就一
次紅個夠~

話說4%仔一直喊塔綠班很爽，但現實是大部分的人都無感，字面上是塔利班翻過來的，但
喊這個完全不懂要表達是什麼意思，也沒什麼殺傷力，就像知識水平未開的古人總喜歡叫
張三，李四，隨口哼哼，其實這樣看起來也挺有趣的，同溫層取暖還是要有同樣的知識水
準，但這個就不敢領教了，不過繼續哼哼唱唱其實在失業或者無聊時也能解悶也不錯
"
[問卦]我就問一句：造就塔綠斑的就是你們,2021/09/21,07:23:16,https://www.ptt.cc/bbs/Gossiping/M.1632208998.A.A6D.html,oldmangoes,Gossiping,48,12,11,"如題

本版整天塔綠斑 塔綠斑的叫

自以為有梗

殊不知根本是毫無創意的爛梗


我就問一句

造就今日塔綠斑的

不就是在座的各位嗎？


試想

誰讓這政府上台？

誰助長這樣塔綠斑的風氣？

不就是在座的你們嗎？

817人人有責

一個都別想抵賴


之前早造就塔綠斑

現在又在嘲笑塔綠斑

神經錯亂沒？

別再亂了

ok?
"
Re:[新聞]邱顯智不挺高虹安「綠畜塔綠班」：不該,2021/09/21,07:24:12,https://www.ptt.cc/bbs/Gossiping/M.1632209054.A.1C4.html,DustToDust,Gossiping,39,15,1,"我真的快笑死 十粒是幾趴阿

人家在打冥進洞 十粒忙著打小黨



雖說我不認同高虹安這次的舉動

但是邱的格局真的太小了


你知道現在台灣還有500萬左右連第一劑都沒得打嗎

還是你也支持1.5期的疫苗

現在2劑覆蓋率還不到一成

你沒有更重要的事情嗎




高是打疫苗不足 至少BNT也進來了

邱是打疫苗受害救濟 冥進洞到現在還是把你當小弟



高下立判

我只能說不意外阿

不過邱這次應該贏得不少塔綠斑的支持了

記得要挑議題打阿 不然很快就消失了


哈哈



"
[問卦]塔綠班的新聖歌,2021/09/21,07:29:56,https://www.ptt.cc/bbs/Gossiping/M.1632209398.A.FA6.html,asin404,Gossiping,370,295,21,"有人知道這首塔綠班新聖歌是誰製作的嗎??
感覺做得很不錯耶
塔利綠班們聽到這首歌會不會又要7pp了??
哈哈哈XXXXXXXD
https://youtu.be/iOuJmVq69HA
好的塔綠班
好的 塔綠班
好的 塔綠班
好的 塔綠班
好的 塔綠班
好的 塔綠班
好的 塔綠班"
[問卦]如果黃梅調的曲配上塔綠班的詞會怎樣?,2021/09/21,07:32:16,https://www.ptt.cc/bbs/Gossiping/M.1632209538.A.0CA.html,skizard,Gossiping,7,2,1,"這兩天的新聞
""學貓叫""的原唱網紅小潘潘因翻唱""黃梅調""
被中國網友及中國央視指責而道歉
如果有人把""黃梅調""重新編曲加上""塔綠班""的詞也重新改版翻唱
結果會怎樣?
有誰會不開心嗎?

嘻嘻! 有沒有八卦?
"
Re:[問卦]八卦吱政黑蛆已消失在時代洪流嗎？,2021/09/21,07:36:03,https://www.ptt.cc/bbs/Gossiping/M.1632209765.A.5FD.html,u35k6,Gossiping,3,0,1,"營的
戲稱
執政
2014連柯之戰的時候吱蛆戰得特別厲害
八卦都在笑聞腋青年 靠爸替身使者 靠爸七龍珠之類的梗圖漫畫一堆
政黑是洗一堆現實的風向已經變了 北連中胡
這時候藍綠網軍還打得有來有往
直到開票完藍營輸到脫褲之後
至今沒有重返執政 也沒有再拿下八卦跟政黑過

2016-2020 兩個板都是偏綠
差別是2018八卦比較挺柯 政黑比較挺姚
韓流興起時八卦柯粉還分2派 挺韓跟反韓
政黑就維持姚姚邁邁
叮手中跟韓導在兩個板都是笑話

2020-2021蔡第二任817萬票贏了之後各種雙標
慢慢反DPP又開始聚集 八卦變成反政府的柯含昌糞9.24%中共同路人聚集地
政黑變成純血塔綠班隔離區
吃屎板主還智障到用板標搞仇恨言論被拔官
看看這次隔離區板主會選出誰
如果還是塔綠班那就只能繼續隔離了

Sent from
BePTT
on my Samsung SM-G996B
"
Re:[問卦]我就問一句：造就塔綠斑的就是你們,2021/09/21,07:36:11,https://www.ptt.cc/bbs/Gossiping/M.1632209773.A.D76.html,hstrxgfcg216,Gossiping,8,1,1,"人家阿富汗塔利班逼女公眾場所要戴罩袍，路上一堆罩袍警察；台灣是3+11不承認破口，綠畜塔綠班還強逼良民空曠戶外活動要戴口罩，路上也一堆口罩魔警，你看看你們塔綠班和塔利班是不是有夠像。
-
Sent from JPTT on my iPhone
"
[問卦]要怎麼破解好的塔綠班,2021/09/21,07:36:35,https://www.ptt.cc/bbs/Gossiping/M.1632209797.A.D58.html,RodrigueZ810,Gossiping,246,133,16,"大家好我塔綠班綠畜拉

每次看到好的塔綠班都像肚子被揍了一拳一樣難受

不管我怎麼裝無所謂

鄉民還是不斷的刷好的塔綠班

請問要怎麼破解好的塔綠班呢?

給本綠畜一條生存空間可以嗎OuO?
"
Re:[問卦]揪打高端塔綠班聖歌已推出???,2021/09/21,07:38:49,https://www.ptt.cc/bbs/Gossiping/M.1632209931.A.2CF.html,beepuffer,Gossiping,15,5,0,"塔綠班聖蟑士要出征，都要先唱軍歌壯膽，

這條軍歌，也滿適合改為塔綠班之歌。

塔綠班拿去唱，不必謝了。
https://www.youtube.com/watch?v=oG1OlNYj_OU
新歌詞：塔綠班上

綠蟑來自四面八方
從四面八方爬向塔綠班上

綠蟑懷有高端理想
為高端股價集合在塔綠班上

爐渣吃案 萊豬開放
人民健康 我們衝康

缺水缺電 錢沾紓困
我們都是高端的綠蟑螂



原歌詞：成功嶺上

英雄來自四面八方　
從四面八方奔向成功嶺上

英雄懷有崇高理想　
為崇高理想集合在成功嶺上

堅定信念　認清方向
國家興亡　我們擔當

熱情洋溢　神采飛揚
個個都是中華的好兒郎
"
Re:[新聞]邱顯智不挺高虹安「綠畜塔綠班」：不該,2021/09/21,07:42:07,https://www.ptt.cc/bbs/Gossiping/M.1632210129.A.0EA.html,hxuangi,Gossiping,14,6,0,"疫情看似穩定後，各種嘲諷塔綠斑上節目火力全開

是不是才會讓人民勿忘死了800烈士，高端1.5期，疫苗捐贈比購買多

還要民間企業自掏腰包，親力親為的去自購疫苗，有8800億大傻幣，沒錢買疫苗

幹麻跟民進党一樣，看似高風亮節，髒事給網軍做，出事了再切割，反正沒有證據

PTT就是看網軍不爽阿

收錢發文，我操你媽

業配，我操你媽

1450，我操你老母的老母

TMD沒錢買網軍電視台新聞，就自己來幹有啥不好的？

還一堆假中立幫高虹安著想，要著想就去應徵助理幕僚阿，管她有沒有政治前途，我是看
的很爽啦
"
Re:[新聞]高虹安唱「塔綠班」罵綠畜　鄭宏輝：道歉!,2021/09/21,07:43:42,https://www.ptt.cc/bbs/Gossiping/M.1632210225.A.F51.html,UWinKing,Gossiping,12,6,0,"根據我指考國文15級分的朋友表示

綠畜生氣有夠讚根本84罵人的話= =

綠電=綠色電能

綠畜=綠色畜牧業縮寫

根據前語推斷

生氣應該解釋成充滿生命氣息or生氣勃勃

整句話的意思是再說

""綠色畜牧業充滿生命的氣息有夠讚""

是在誇獎綠色產業鏈的一句話

綠電=綠色電能

綠畜=綠色畜牧業

現在台灣最支持的不94綠色產業鏈

怎麼想都合理吧"
Re:[爆卦]高虹安對開唱「綠畜塔綠班」回應了,2021/09/21,07:45:16,https://www.ptt.cc/bbs/Gossiping/M.1632210319.A.AD4.html,DCHC,Gossiping,8,1,0,"[del.]
    我們認為這些真理是不言而喻的：「人人生而平等；
    我們被造物主賦予某些不可剝奪的權利。」

    即使民主進步黨多年宣傳仇恨思想，但民眾黨不應該學習民主進步黨的惡行。
    即使民眾黨說這是""平等權""，但是，平等權來自《共產黨宣言》，而不是《十誡》。

    因為人性本惡，所以我們每個人要向創造宇宙的神認錯悔改，服從十誡。

    我們回顧無神論政黨的惡行，
    日本共產黨在第二次世界大戰前說的仇恨言論，
    中國民主進步黨在太陽花暴動時說的仇恨言論，
    中國民眾黨現在說的仇恨言論，
    都曾是二十世紀其他政黨的惡行。

    列寧曾說一樣的仇恨言論
    'Yet Another Anti-Democratic Campaign', Pravda, Nos. 24 and 25 (2 and 9
    September 1912)

    希特勒曾說一樣的仇恨言論
    Hitler's Table Talks (1941-1944), 6 August 1942.

    十九世紀
    美國民主進步黨說過一樣的仇恨言論
    60 U.S. 393 (1857) Dred Scott v. Sandford
    美國民主進步黨在1857年的仇恨言論，造成美國內戰。


    求神憐憫我們的錯誤，感謝神保護我們幸福平安。"
Re:[新聞]高虹安唱「塔綠班」罵綠畜　鄭宏輝：,2021/09/21,07:47:11,https://www.ptt.cc/bbs/Gossiping/M.1632210436.A.2D0.html,ILYY,Gossiping,7,2,0,"不好意思好像怪怪的耶
塔利班是政權
而且是侵犯人權的極端恐怖組織
塔綠班是拿塔利班在嘲諷的齁

還是你認為伊斯蘭=塔利班??
誰才是真的在冒犯伊斯蘭教阿wwww"
Re:[問卦]我就問，到底還要熱多久？,2021/09/21,07:48:03,https://www.ptt.cc/bbs/Gossiping/M.1632210485.A.7F4.html,handsten,Gossiping,3,1,0,"至少要熱到2024的520阿

塔綠班執政的地方能不熱嗎

雖然我覺得塔綠班會繼續執政

所以會一直熱下去"
Re:[新聞]高虹安高唱「塔綠班之歌」柯文哲：本是小事一樁網軍出,2021/09/21,07:52:30,https://www.ptt.cc/bbs/Gossiping/M.1632210752.A.D84.html,oz5566,Gossiping,9,6,1,"真的是一針見血

以前古早的
9.2 藍蛆 4%仔 檳榔柯 817 說實話就是指在政治狂熱者中散播

但這次塔綠班
一堆綠色政客跟側翼
崩潰地到處出征

先有理性中立律師要大家不要用
接著就是各路名嘴說不要用

笑死
"
Re:[新聞]高虹安唱「塔綠班」罵綠畜　鄭宏輝：道歉!,2021/09/21,07:55:21,https://www.ptt.cc/bbs/Gossiping/M.1632210927.A.4D0.html,uhbygv45,Gossiping,216,88,6,":

會自認是塔綠班的綠營支持者...
根本也不可能會投民眾黨
到底為啥要擔心他們的怒火?

在20年前民進黨就發現一個重要的事
就是永遠不要試圖去拉攏對手的核心族群
阿扁在台北市長想盡辦法給老榮民福利
甚至滿意度還創新高
結果該族群的得票率低到不能看
但阿扁還是沒有放棄
後來行政院長還去找唐飛想要族群和解
最後卻連民進黨自己人都在靠北
自己分都不夠了 還去管泛藍勒
支持者也罵聲不斷 整個黨分崩離析

所以等到小英時代
泛藍公務員反正也不會投我 年改就是改 沒在怕
農保勞保快破產 絕對不能改 這是DPP的命根
就算一大堆人罵得要命 計程車也一定要補助
越沒讀書的越不能得罪 因為他們投票就是只看有沒有好處
有讀書的給一點好處也不會投你 那就放水流 反正也不會去投KMT

這個道理在台灣都演示20年以上了
還有人在擔心綠營支持者不支持 藍營支持者不支持
真的是笑破人的嘴
只要保護好自己的支持者就好了 這就是政黨政治啦
看看時力吧 整天擔心他們的泛綠支持者或是中立理性選民
然後打了綠 回頭也要嘴一下藍的
最後的結果就是兩頭空 什麼都沒有
自己的基本盤都沒顧好 去擔心三小別人的支持者 呷飽太閒逆
做對的事 幫自己的核心支持者爭取更多 慢慢再擴大支持者
而不是整天擔心三小別人的支持者會生氣 就不是你的支持者 你講再多也不會投你啦
你搞錯了吧 塔綠班是對手的核心客群 這種得不得罪根本沒差
塔綠班頂多30%不到啦 而且永遠不可能是你的客群
願聞其詳 族群和解是好聽話啦 基本上就是妥協
他本來就是罵榮民 KMT老害出名的
但他當市長也有做一堆自以為能拉攏榮民的東西啦 但就是無效
這跟我講的東西有三小關係?廢物馬英九的政績就真的廢啊
八卦老鄉民 8成以上都投過DPP 現在都被打成4% 你說勒?
先擔心一下民進黨的六都吧 整天擔心對手會落選 笑死
好的 塔綠班
2012落選 檢討選民素質的好像是DPP欸 怎麼又是綠能 你不能
塔綠班什麼時候變成所有人了? 你的世界只有一種顏色?
中立選民根本不會出現在這個討論串裡 不要再自己幻想中壢了好嗎 塔綠班
我看你的推文也不夠塔綠班啦 但如果你自認是我也沒辦法
民進黨一向只打有威脅的人 例如國昌
台灣選舉30年來都是操作仇恨對立來動員...你真的是台灣人嗎?
我只是說明不用去爭取其他黨派的核心支持者
先從自己的核心支持者慢慢擴展出去是唯一解 另外則是年輕人 就這樣
能理解你的意思 但我認為不可能靠著嘴砲就能當總統
政黨就是要持續經營才能慢慢擴大 不要幻想DPP自爆 世上只有一個KMT"
Re:[新聞]高虹安唱「塔綠班」罵綠畜　鄭宏輝：道歉!,2021/09/21,08:00:05,https://www.ptt.cc/bbs/Gossiping/M.1632211207.A.B8C.html,jojoway,Gossiping,11,4,0,"其實 這新聞 要去想想脈絡

都多久前唱的歌了 一週多前吧 為何現在才要打要罵

然後 這咖又是誰 鄭宏輝

為何是這咖

是不是 現在看新竹要合併可能有問題

因此來拉抬一下要選的人的氣勢

還是有別的事情要轉移焦點

黨的爛事太多了 說實在的 我真的不知道要轉移啥

且沒事 等於是把塔綠斑這詞給炒紅


要知道 黨其實頗在意這詞的

因為這就像韓導當初被學生送為何愛說謊的書一樣

被小丑化

破壞形象 和破窗 當你被戲謔看待後 就挽不回了

說實在 我是覺得比起塔綠班 我更喜歡用綠共

現在黨這樣大事動作用媒體洗 感覺必有所求
"
Re:[新聞]邱顯智不挺高虹安「綠畜塔綠班」：不該,2021/09/21,08:01:31,https://www.ptt.cc/bbs/Gossiping/M.1632211294.A.5DD.html,DCHC,Gossiping,5,0,0,"^^^^^^^^^^^^^^^^^^
這句話是錯的，人生而平等，無論人民是不是掌握權力，
    都應該服從上帝教導的法律：十誡。

    十誡是美國的憲政思想原理，
    所以說：

    我們認為下面這些真理是不言而喻的 :
    人人生而平等，造物者賦予他們若干不可剝奪的權利，
    其中包括生命權、自由權和追求幸福的權利。
    為了保障這些權利，人民才在他們之間建立政府，
    而政府之正當權力，是由被治理者的同意而產生的。


    求神憐憫我們的錯誤，感謝神保護我們幸福平安。"
