status_id,sentence,sentiment
1438310654415233026," RT @NSWHealth : Across NSW , 80.1 per cent of the over-16 population has received a first dose #COVID19vaccine , and 48.5 per cent are fully v …",Negative
1438310273455165441, RT @HPPublicHealth : Wondering where you can get your #COVID19Vaccine today ?,Neutral
1438310273455165441, Stop by the walk - in clinic at the Perth East Recreation Complex …,Neutral
1438309610142638081, RT @MCNellore4U : Dear Nelloreans !,Neutral
1438309610142638081, Here 's the list of vaccination centers in #Nellore on 16.09.2021 @pibvijayawada @AKYOnline @chakradhar_ …,Neutral
1438309446824849409, RT @MCNellore4U : Dear Nelloreans !,Neutral
1438309446824849409, Here 's the list of vaccination centers in #Nellore on 16.09.2021 @pibvijayawada @AKYOnline @chakradhar_ …,Neutral
1438309354147651592," RT @RCDHealthUnit : Wondering what is required if you are a high - risk contact , or are a household member of a high - risk contact ?",Positive
1438309354147651592, See the di …,Neutral
1438309023539941380, RT @Rowvitch2012 : Not gon na get the vaccine = MORON #FBR #Covid #Resist #Resisters #FBRParty #Resisters #COVID19 #Covid_19 #TrumpCu …,Neutral
1438308965180325889," RT @NSWHealth : Across NSW , 80.1 per cent of the over-16 population has received a first dose #COVID19vaccine , and 48.5 per cent are fully v …",Negative
1438308335644672000," RT @NSWHealth : Across NSW , 80.1 per cent of the over-16 population has received a first dose #COVID19vaccine , and 48.5 per cent are fully v …",Negative
1438308034904690693," RT @NSWHealth : Across NSW , 80.1 per cent of the over-16 population has received a first dose #COVID19vaccine , and 48.5 per cent are fully v …",Negative
1438307210803646465," RT @NSWHealth : Across NSW , 80.1 per cent of the over-16 population has received a first dose #COVID19vaccine , and 48.5 per cent are fully v …",Negative
1438307179333816321, RT @UofSC : 🩹 Get the shot and upload your #COVID19Vaccine card for the chance to win : 🏈 @GamecockFB tickets 🚗 Parking passes 💻 @Apple …,Neutral
1438307001772036097," RT @NSWHealth : Across NSW , 80.1 per cent of the over-16 population has received a first dose #COVID19vaccine , and 48.5 per cent are fully v …",Negative
1438306828308279296," Across NSW , 80.1 per cent of the over-16 population has received a first dose #COVID19vaccine , and 48.5 per cent ar … https://t.co/A6AoTWNwjh",Negative
1438306371947175940, RT @palazzo214 : @tribelaw More than 5.5 billion #covid19vaccine shot have been administered around the world .,Neutral
1438306371947175940, Get yours .,Neutral
1438306371947175940, Simple Life Rule …,Neutral
1438303732790403083, RT @iamchanteezy : Nicki Minaj is setting a dangerous precedent by spreading misinformation about the #COVID19Vaccine https://t.co/KfUzvOGWqY,Neutral
1438303118777798656," RT @qldhealthnews : 25,570 doses of #COVID19vaccine administered at Queensland Health locations in the past 24 hours - that 's a new daily re …",Negative
1438301993467056130, Not gon na get the vaccine = MORON #FBR #Covid #Resist #Resisters #FBRParty #Resisters #COVID19 #Covid_19 … https://t.co/SctW6RpGG0,Neutral
1438301646556127238," a Covid 19 positive neighbor is in a nursing facility needed a blood transfusion , at the hospital he test positive … https://t.co/CSb9kEu0vb",Positive
1438301063350792194, Covidiots do n’t even trust their own doctor … DUHHH #FBR #Covid #Resist #Resisters #FBRParty #COVID19 #Covid_19 … https://t.co/FxHOTypsd7,Neutral
1438300376315441159," RT @MedPageID : The FDA recently described positive data on Pfizer 's booster dose , but did they find any safety concerns ?",Neutral
1438300376315441159, Read to find out m …,Neutral
1438298760270991363," RT @qldhealthnews : 25,570 doses of #COVID19vaccine administered at Queensland Health locations in the past 24 hours - that 's a new daily re …",Negative
1438298077442498562, Please share this far and wide and sign it .,Neutral
1438298077442498562, A petition for the Australian govt to release info pertaining to covid … https://t.co/u1GY6yJSP7,Neutral
1438297797535621123," RT @qldhealthnews : 25,570 doses of #COVID19vaccine administered at Queensland Health locations in the past 24 hours - that 's a new daily re …",Negative
1438297554337218561," RT @qldhealthnews : 25,570 doses of #COVID19vaccine administered at Queensland Health locations in the past 24 hours - that 's a new daily re …",Negative
1438296711147966466, @TuckerCarlson #BREAKING #BreakingNews Researchers Say Some People Have Developed ' Superhuman Immunity ' Against … https://t.co/QW1CSHAYZH,Neutral
1438296478703890443," Almost half of a 30 second diabetes med TV ad is a list of possible side effects , so yeah , medications and vaccine … https://t.co/VWexgJOyFd",Negative
1438296173643644929," 25,570 doses of #COVID19vaccine administered at Queensland Health locations in the past 24 hours - that 's a new dai … https://t.co/rSsUFNxwqb",Negative
1438296085143957506," RT @OttawaHealth : Did you know that you 're 6x more likely to develop myocarditis or pericarditis while suffering from a COVID - 19 infection , …",Negative
1438295314079834114," RT @ALPublicHealth : More than 4 billion doses have been given , making it one of the most widely administered vaccines in history .",Negative
1438295314079834114," In turn , …",Neutral
1438295279099387910," #Moderna says #COVID19vaccine protection wanes , and accordingly makes the case for a booster program https://t.co/1PkH0OKOH0",Negative
1438294109345693700, Aurora IDA Pharmacy in Aurora [ York health unit ] 138 2nd dose spots added First available date is 2021-09-21 Book a … https://t.co/xVn1yKrB6s,Negative
1438294107017945090, Life Watch Pharmacy in Mississauga [ Peel health unit ] 144 2nd dose spots added First available date is 2021-09-16 B … https://t.co/iqoSP831Ex,Negative
1438294105675665408, Life Watch Pharmacy in Mississauga [ Peel health unit ] 144 1st dose spots added First available date is 2021-09-16 B … https://t.co/3vy5BIpLZy,Negative
1438294053339160578, RT @iamchanteezy : Nicki Minaj is setting a dangerous precedent by spreading misinformation about the #COVID19Vaccine https://t.co/KfUzvOGWqY,Neutral
1438293363841773568," RT @chcsks : Earlier this month , we administered the 2,000 th dose of #COVID19vaccine in our clinics ( not counting mass vax clinics with publ …",Negative
1438292759698415620, The best information on #CovidVic #COVID19Vaccine #vaccination #VaccineSideEffects So far .... .,Positive
1438292759698415620, well worth the time … https://t.co/RVQYAbprun,Positive
1438290946739822596," RT @nhsrcofficial : Pakistan : Daily update on #vaccine doses administered In Last 24 hours : 8.90 Lakh • First Dose 586,486 • Second Dose 3 …",Neutral
1438289476279808004," Vaccine appointments are available at NYS - Aqueduct Racetrack ( Pfizer ) 110 - 00 Rockaway Blvd , Racing Hall , Queens , … https://t.co/a3nPH7Zr9z",Neutral
1438289107919253509, RT @palazzo214 : @nathaliejacoby1 More than 5.75 billion #covid19vaccine shots have been administered around the world .,Neutral
1438289107919253509, Get yours .,Neutral
1438289107919253509, Simple …,Neutral
1438288923055296513, RT @palazzo214 : @nathaliejacoby1 More than 5.75 billion #covid19vaccine shots have been administered around the world .,Neutral
1438288923055296513, Get yours .,Neutral
1438288923055296513, Simple …,Neutral
1438288204780687363, RT @NextStepHC : Join us in VaxNation .,Neutral
1438288204780687363," Massachusetts is putting our residents and employees safety first , do your part today !",Positive
1438288204780687363, #VaxNation # C …,Neutral
1438288193426710529, RT @NextStepHC : Do your part and Join VaxNation !,Neutral
1438288193426710529, Our residents and employees need your help !,Neutral
1438288193426710529, #TrustTheScience #VaxNation @COVID19Vaccine @ …,Neutral
1438287079507730435," RT @OttawaHealth : Did you know that you 're 6x more likely to develop myocarditis or pericarditis while suffering from a COVID - 19 infection , …",Negative
1438285557600120833," RT @WeAreDCPH : Press Release : 547 New COVID - 19 Cases in Denton County DCPH announced 547 new COVID - 19 cases , of which 542 are active , and …",Negative
1438285183237697536," RT @WeAreDCPH : Press Release : 547 New COVID - 19 Cases in Denton County DCPH announced 547 new COVID - 19 cases , of which 542 are active , and …",Negative
1438283690963087360," RT @news_ntd : An international group of vaccine experts , including officials from the Food and Drug Administration ( FDA ) and World Health O …",Neutral
1438283223503679496," RT @WeAreDCPH : Press Release : 547 New COVID - 19 Cases in Denton County DCPH announced 547 new COVID - 19 cases , of which 542 are active , and …",Negative
1438282811845267462," RT @WeAreDCPH : Press Release : 547 New COVID - 19 Cases in Denton County DCPH announced 547 new COVID - 19 cases , of which 542 are active , and …",Negative
1438282758661550083, RT @avoiceforchoice : #NursingHome workers turned whistleblowers say their co-workers gave a patient Xanax in order to coerce her into takin …,Neutral
1438282618823446532," RT @WeAreDCPH : Press Release : 547 New COVID - 19 Cases in Denton County DCPH announced 547 new COVID - 19 cases , of which 542 are active , and …",Negative
1438282287276298242, RT @jeremyrhammond : The foundations for the false propaganda narrative that natural immunity to SARS - CoV - 2 affords insufficient protection …,Negative
1438281713138999297," RT @CentralHuron : DRIVE THRU #COVID19Vaccine ( Pfizer ) Clinic | September 22 , 2021 4 - 7 PM in #Clinton at 77722B London Road , #ClintonON F …",Neutral
1438279170937737219," @uhn @KevinSmithUHN run Little Kevin , go forcefully vaccinate a gorilla and let us know how that works out for you .",Neutral
1438279170937737219, … https://t.co/v3YDG0gNb7,Neutral
1438278779001004038," If they are going to make these #covid vaccines a requirement to do anything , almost like they made chips in cards … https://t.co/SMJRvJtlkB",Neutral
1438278633756504064," RT @RCDHealthUnit : Wondering what is required if you are a high - risk contact , or are a household member of a high - risk contact ?",Positive
1438278633756504064, See the di …,Neutral
1438278600227164161," With reports of breakthrough infections from the Delta variant , you may be wondering if the COVID - 19 vaccine is sti … https://t.co/M67gc6IY2m",Positive
1438277844984111106, RT @iamchanteezy : Nicki Minaj is setting a dangerous precedent by spreading misinformation about the #COVID19Vaccine https://t.co/KfUzvOGWqY,Neutral
1438277675869786113, .,Neutral
1438277675869786113, There 's a lot of people in America who does NOT want to receive the #COVID19Vaccine Might as well pass them on to … https://t.co/uRmoycscp5,Neutral
1438277250042847234, Australia is set to become the latest country where people are required to provide proof of vaccination to enter sh … https://t.co/RRbMeWvU1q,Neutral
1438275825279848450," RT @OttawaHealth : Did you know that you 're 6x more likely to develop myocarditis or pericarditis while suffering from a COVID - 19 infection , …",Negative
1438275270197325829, RT @iamchanteezy : Nicki Minaj is setting a dangerous precedent by spreading misinformation about the #COVID19Vaccine https://t.co/KfUzvOGWqY,Neutral
1438275249103982592, #ShouldPeople #With #an #AutoimmuneCondition #Geta #Covid19Vaccine ?,Neutral
1438275249103982592, by @MoMoPerry in @elemental https://t.co/LkULBmiDPE,Neutral
1438274556863582209, RT @iamchanteezy : Nicki Minaj is setting a dangerous precedent by spreading misinformation about the #COVID19Vaccine https://t.co/KfUzvOGWqY,Neutral
1438274258531201024, RT @COVIDNewsByMIB : #CoronaFacts : 📍 Myth : - It is not safe to take #COVID19Vaccine during menstruation ❓ ❓ ↗️ Fact : - Menstruation has no effe …,Negative
1438273674923102214," RT @MIHospitalAssoc : Parents & guardians : Join @MottChildren this Friday , Sept. 17 for a live conversation with medical experts about the # …",Neutral
1438273580408598528, RT @iamchanteezy : Nicki Minaj is setting a dangerous precedent by spreading misinformation about the #COVID19Vaccine https://t.co/KfUzvOGWqY,Neutral
1438270076789141504, Here we are again .,Neutral
1438270076789141504," NV locals , we have a unique struggle here , because we have so many visitors in all kinds of stat … https://t.co/ai8Ydopp5M",Neutral
1438269642548592653, RT @iamchanteezy : Nicki Minaj is setting a dangerous precedent by spreading misinformation about the #COVID19Vaccine https://t.co/KfUzvOGWqY,Neutral
